loan_account_number;customer_type;customer_id;loan_product_type;loan_status_code;loan_status_flag;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;customer_region_code;sector_code;internal_credit_rating;default_probability;risk_class;customer_segment;internal_rating;external_rating
LOAN_004009;T;CUST_00031;4;A;A;0;20260523;12;11;1;20250623;207830;168900;4.93;3738.22;0;0;4.53;148.56;0;1;20250523;;REGION_19;1;20;0.6288;2;4;1;883
LOAN_004010;V;CUST_01346;4;A;A;0;20250811;2;1;0;20250714;371170;321120;6.49;16391.42;0;0;5.18;780.08;0;1;20250613;;REGION_1;1;16;0.5974;2;4;12;974
LOAN_004011;T;CUST_02155;4;A;A;0;20260323;12;9;3;20250423;53550;38790;2.60;400.42;16.48;67.60;4.52;18.95;0;1;20250323;;REGION_1;1;16;0.4168;2;4;3;46
LOAN_004012;T;CUST_02156;4;A;A;0;20260310;8;9;0;20250711;283670;249550;3.63;6789.32;0;0;4.90;361.86;0;1;20250610;;REGION_59;1;20;0.4674;2;4;10;414
LOAN_004013;V;CUST_00037;4;A;A;0;20250902;0;0;0;20250902;59050;57900;0;0;0;0;5.07;0;0;1;20250619;;REGION_1;1;17;0.3367;2;4;14;640
LOAN_004014;V;CUST_00019;4;A;A;0;20250831;0;0;0;20250831;80590;67220;0;0;0;0;4.97;0;0;1;20250617;;REGION_13;1;16;0.7516;2;4;9;265
LOAN_004015;T;CUST_02157;4;A;A;0;20260311;12;8;3;20250411;193470;161150;5.13;6065.08;0;0;5.40;249.15;0;1;20250311;;REGION_17;1;16;0.7050;2;4;1;276
LOAN_004016;T;CUST_01672;4;A;A;53;20260414;11;10;2;20250514;106210;95810;3.04;1467.56;16.32;220.65;5.37;88.07;0;1;20250414;;REGION_6;1;16;0.3460;2;4;15;551
LOAN_004017;V;CUST_00323;4;A;A;0;20260421;12;9;2;20250521;39860;30280;6.64;945.69;0;0;4.63;53.85;0;1;20250421;;REGION_4;1;17;0.3743;2;4;13;977
LOAN_004018;V;CUST_00013;4;A;A;0;20250828;0;0;0;20250828;13600;15450;0;0;0;0;5.42;0;0;1;20250614;;REGION_9;1;16;0.3631;2;4;1;675
LOAN_004019;T;CUST_02158;4;A;A;0;20251224;5;5;0;20250725;52250;49520;1.99;269.98;15.82;45.71;4.55;11.62;0;1;20250626;;REGION_23;1;20;0.4662;2;4;11;770
LOAN_004020;T;CUST_01550;4;A;A;0;20260522;12;10;0;20250620;167720;191470;5.18;4746.80;0;0;4.91;258.67;0;1;20250522;;REGION_6;1;18;0.3349;2;4;2;804
LOAN_004021;T;CUST_02159;4;A;A;0;20251024;4;4;0;20250725;126430;102500;5.09;1632.93;0;0;4.90;68.22;0;1;20250626;;REGION_6;1;20;0.4061;2;4;8;172
LOAN_004022;V;CUST_00025;4;A;A;0;20250814;0;0;0;20250814;45180;40440;0;0;0;0;5.20;0;0;1;20250531;;REGION_16;1;16;0.4004;2;4;12;939
LOAN_004023;T;CUST_00005;4;A;A;0;20250908;0;1;0;20250908;6190;5730;0;0;0;0;5.43;0;0;1;20250625;;REGION_5;1;18;0.5928;2;4;4;68
LOAN_004024;V;CUST_00137;4;A;A;0;20250706;0;1;0;20250706;34130;37380;0;0;0;0;5.46;0;0;1;20250422;;REGION_21;1;17;0.7997;2;4;14;823
LOAN_004025;T;CUST_02160;4;A;A;0;20260408;10;10;0;20250709;5630;5750;5.37;238.07;14.40;34.69;4.62;12.74;0;1;20250608;;REGION_1;1;19;0.5687;2;4;12;130
LOAN_004026;T;CUST_02161;4;A;A;0;20251212;5;6;0;20250715;55950;45490;0;0;0;0;4.56;0;0;1;20250614;;REGION_22;1;18;0.5199;2;4;15;413
LOAN_004027;T;CUST_02162;4;A;A;0;20260217;9;8;0;20250619;202890;179600;4.70;5240.67;13.73;602.33;4.60;254.90;0;1;20250519;;REGION_6;1;19;0.4117;2;4;11;691
LOAN_004028;V;CUST_00082;4;A;A;0;20250825;0;0;0;20250825;2820;2700;0;0;0;0;5.39;0;0;1;20250611;;REGION_31;1;17;0.5426;2;4;9;526
LOAN_004029;V;CUST_02163;4;A;A;0;20251029;4;3;0;20250729;445100;451710;6.35;2652.07;0;0;5.41;146.16;0;1;20250701;;REGION_1;1;16;0.3442;2;4;12;21
LOAN_004030;V;CUST_00047;4;A;A;0;20250906;0;1;0;20250906;13100;15030;0;0;0;0;4.68;0;0;1;20250623;;REGION_1;1;17;0.3384;2;4;11;893
LOAN_004031;V;CUST_00013;4;A;A;0;20250907;1;1;0;20250907;16300;15980;0;0;0;0;5.18;0;0;1;20250624;;REGION_9;1;16;0.4138;2;4;6;238
LOAN_004032;T;CUST_00005;4;A;A;0;20250908;1;0;0;20250908;8150;7910;0;0;0;0;5.15;0;0;1;20250625;;REGION_5;1;16;0.3428;2;4;2;373
LOAN_004033;T;CUST_02164;4;A;A;11;20260423;10;9;1;20250523;101010;82890;2.86;838.90;15.07;146.33;4.66;41.57;0;1;20250423;;REGION_6;1;17;0.3218;2;4;1;426
LOAN_004034;T;CUST_02165;4;A;A;42;20260423;12;9;1;20250523;343820;235000;5.01;4496.80;0;0;4.85;263.78;0;1;20250423;;REGION_1;1;17;0.5358;2;4;15;394
LOAN_004035;T;CUST_02166;4;A;A;0;20251111;4;5;0;20250714;53810;53820;0;0;0;0;4.85;0;0;1;20250613;;REGION_1;1;18;0.6575;2;4;5;953
LOAN_004036;V;CUST_00082;4;A;A;0;20250824;0;1;0;20250824;3550;3320;0;0;0;0;5.00;0;0;1;20250610;;REGION_31;1;20;0.3894;2;4;13;209
LOAN_004037;V;CUST_00019;4;A;A;0;20250901;1;1;0;20250901;47830;39170;0;0;0;0;4.54;0;0;1;20250618;;REGION_13;1;17;0.7337;2;4;6;508
LOAN_004038;V;CUST_00037;4;A;A;0;20250903;1;1;0;20250903;14920;17250;0;0;0;0;5.00;0;0;1;20250620;;REGION_1;1;20;0.5391;2;4;7;840
LOAN_004039;V;CUST_00584;4;A;A;0;20250822;1;2;0;20250725;103990;91920;6.82;1825.21;0;0;4.93;91.93;0;1;20250625;;REGION_4;1;18;0.6048;2;4;9;152
LOAN_004040;V;CUST_00151;4;A;A;0;20260324;12;8;2;20250424;716180;587740;5.83;10439.37;0;0;4.54;496.54;0;1;20250324;;REGION_1;1;16;0.6561;2;4;10;820
LOAN_004041;T;CUST_02167;4;A;A;0;20250809;1;2;0;20250711;381400;429800;4.80;15444.67;0;0;4.83;690.46;0;1;20250611;;REGION_6;1;16;0.3835;2;4;8;106
LOAN_004042;V;CUST_01139;4;A;A;0;20250901;0;1;0;20250901;3650;3920;0;0;0;0;5.20;0;0;1;20250618;;REGION_60;1;18;0.7293;2;4;9;860
LOAN_004043;V;CUST_00034;4;A;A;0;20250911;1;0;0;20250911;37950;46130;0;0;0;0;4.91;0;0;1;20250628;;REGION_17;1;18;0.3629;2;4;5;609
LOAN_004044;V;CUST_00047;4;A;A;0;20250912;0;0;0;20250912;33760;35460;0;0;0;0;4.98;0;0;1;20250629;;REGION_1;1;20;0.4850;2;4;12;878
LOAN_004045;T;CUST_02168;4;A;A;0;20260326;13;9;2;20250425;100810;67490;2.79;737.05;15.15;102.98;5.02;36.16;0;1;20250326;;REGION_7;1;16;0.4927;2;4;3;323
LOAN_004046;V;CUST_01833;4;A;A;0;20250821;2;1;0;20250724;161130;165570;7.22;4111.14;0;0;5.40;194.45;0;1;20250623;;REGION_1;1;19;0.5357;2;4;5;980
LOAN_004047;V;CUST_02169;4;A;A;0;20250918;2;2;0;20250721;268320;225230;6.67;7652.53;0;0;4.58;357.52;0;1;20250620;;REGION_17;1;19;0.6313;2;4;7;496
LOAN_004048;V;CUST_00001;4;A;A;0;20250909;0;1;0;20250909;27640;26450;0;0;0;0;5.50;0;0;1;20250626;;REGION_1;1;20;0.4319;2;4;1;814
LOAN_004049;V;CUST_00047;4;A;A;0;20250908;0;1;0;20250908;24650;22710;0;0;0;0;5.02;0;0;1;20250625;;REGION_1;1;16;0.7531;2;4;7;290
LOAN_004050;V;CUST_00034;4;A;A;0;20250901;0;0;0;20250901;39190;48930;0;0;0;0;5.14;0;0;1;20250618;;REGION_17;1;16;0.4996;2;4;3;563
LOAN_004051;T;CUST_01741;4;A;A;0;20260126;7;6;0;20250725;11500;13300;4.96;134.46;0;0;4.65;5.74;0;1;20250628;;REGION_22;1;18;0.4497;2;4;10;602
LOAN_004052;V;CUST_02170;4;A;A;0;20251219;5;6;0;20250722;208240;202810;5.61;4272.41;0;0;5.13;214.76;0;1;20250621;;REGION_6;1;16;0.6581;2;4;13;169
LOAN_004053;T;CUST_02171;4;A;A;0;20251221;5;6;0;20250724;348110;446070;3.79;6147.62;0;0;5.03;303.83;0;1;20250623;;REGION_23;1;18;0.2357;2;4;12;336
LOAN_004054;V;CUST_00047;4;A;A;0;20250823;0;0;0;20250823;5890;5160;0;0;0;0;5.06;0;0;1;20250609;;REGION_1;1;16;0.6583;2;4;13;46
LOAN_004055;V;CUST_00034;4;A;A;0;20250825;0;1;0;20250825;7210;6020;0;0;0;0;4.58;0;0;1;20250611;;REGION_17;1;17;0.5679;2;4;13;492
LOAN_004056;T;CUST_02172;4;A;A;43;20260421;12;9;2;20250521;141710;152190;4.73;3008.58;0;0;4.66;134.94;0;1;20250421;;REGION_17;1;16;0.5968;2;4;15;213
LOAN_004057;V;CUST_00082;4;A;A;0;20250824;0;0;0;20250824;3540;3440;0;0;0;0;5.32;0;0;1;20250610;;REGION_31;1;18;0.4870;2;4;14;75
LOAN_004058;T;CUST_02173;4;A;A;33;20260329;12;8;2;20250428;160630;132960;0;0;0;0;4.87;0;0;1;20250329;;REGION_1;1;19;0.5864;2;4;15;137
LOAN_004059;V;CUST_00034;4;A;A;0;20250906;0;1;0;20250906;16980;17120;0;0;0;0;4.74;0;0;1;20250623;;REGION_17;1;16;0.6212;2;4;9;33
LOAN_004060;T;CUST_00241;4;A;A;0;20250904;1;0;0;20250904;5060;4030;0;0;0;0;5.00;0;0;1;20250621;;REGION_1;1;16;0.2855;2;4;13;339
LOAN_004061;T;CUST_02174;4;A;A;0;20250929;3;3;0;20250730;802090;847280;2.76;1283.46;0;0;5.47;77.71;0;1;20250702;;REGION_6;1;16;0.5120;2;4;3;99
LOAN_004062;V;CUST_00082;4;A;A;0;20250825;0;1;0;20250825;21420;16970;0;0;0;0;5.03;0;0;1;20250611;;REGION_31;1;16;0.4648;2;4;10;361
LOAN_004063;T;CUST_02175;4;A;A;0;20251209;6;6;0;20250712;44310;51830;0;0;0;0;4.60;0;0;1;20250611;;REGION_1;1;18;0.5223;2;4;3;288
LOAN_004064;V;CUST_00107;4;A;A;0;20251221;5;5;0;20250724;103050;114760;6.24;2396.05;0;0;5.32;110.60;0;1;20250623;;REGION_1;1;16;0.2825;2;4;6;612
LOAN_004065;T;CUST_02176;4;A;A;0;20251230;5;6;0;20250730;77220;71490;5.33;231.26;0;0;4.55;10.73;0;1;20250702;;REGION_76;1;16;0.3998;2;4;9;200
LOAN_004066;T;CUST_02177;4;A;A;0;20260211;8;7;0;20250714;94950;93550;4.64;3411.23;0;0;5.18;142.13;0;1;20250613;;REGION_17;1;16;0.3586;2;4;15;95
LOAN_004067;V;CUST_00082;4;A;A;0;20250825;1;0;0;20250825;3460;3130;0;0;0;0;4.76;0;0;1;20250611;;REGION_31;1;20;0.2501;2;4;15;135
LOAN_004068;T;CUST_01150;4;A;A;0;20250818;1;1;0;20250721;16530;17440;0;0;0;0;4.73;0;0;1;20250620;;REGION_1;1;16;0.4313;2;4;13;920
LOAN_004069;T;CUST_02178;4;A;A;0;20260308;12;8;2;20250408;105260;80920;2.44;1843.35;0;0;4.53;94.15;0;1;20250308;;REGION_1;1;19;0.3010;2;4;4;170
LOAN_004070;V;CUST_00082;4;A;A;0;20250825;0;0;0;20250825;19920;19170;0;0;0;0;4.63;0;0;1;20250611;;REGION_31;1;20;0.2767;2;4;13;231
LOAN_004071;V;CUST_00038;4;A;A;0;20250914;0;0;0;20250914;61650;56630;0;0;0;0;5.15;0;0;1;20250701;;REGION_1;1;20;0.6886;2;4;9;803
LOAN_004072;T;CUST_02179;4;A;A;0;20260302;11;7;3;20250502;134200;89430;2.01;64.15;14.44;8.88;4.72;3.41;0;1;20250402;;REGION_10;1;18;0.4583;2;4;6;622
LOAN_004073;V;CUST_00019;4;A;A;0;20250831;1;1;0;20250831;21680;21010;0;0;0;0;4.50;0;0;1;20250617;;REGION_13;1;17;0.6551;2;4;7;703
LOAN_004074;V;CUST_00088;4;A;A;0;20250911;1;1;0;20250911;13800;13510;0;0;0;0;5.49;0;0;1;20250628;;REGION_28;1;20;0.5502;2;4;13;979
LOAN_004075;T;CUST_02180;4;A;A;0;20260527;11;11;0;20250627;61160;69340;0;0;0;0;4.54;0;0;1;20250527;;REGION_17;1;18;0.3434;2;4;3;378
LOAN_004076;T;CUST_00009;4;A;A;0;20250828;2;2;0;20250630;138550;119510;4.26;614.93;0;0;4.87;31.96;0;1;20250530;;REGION_6;1;19;0.6225;2;4;9;414
LOAN_004077;T;CUST_02181;4;A;A;0;20260318;11;8;2;20250418;222700;145330;2.89;2251.57;15.58;309.62;5.39;118.98;0;1;20250318;;REGION_6;1;18;0.2481;2;4;10;94
LOAN_004078;T;CUST_01068;4;A;A;0;20250724;1;0;1;20250623;50310;23580;2.97;301.40;15.57;42.99;4.75;14.95;0;1;20250523;;REGION_1;1;19;0.5758;2;4;4;464
LOAN_004079;T;CUST_02182;4;A;A;0;20260221;10;7;2;20250423;32900;29630;5.05;619.28;0;0;4.57;35.22;0;1;20250323;;REGION_1;1;18;0.4254;2;4;2;11
LOAN_004080;T;CUST_02183;4;A;A;0;20260320;9;9;0;20250721;7330;8270;3.32;135.41;0;0;5.05;6.96;0;1;20250620;;REGION_13;1;20;0.3684;2;4;8;467
LOAN_004081;V;CUST_00047;4;A;A;0;20250907;0;0;0;20250907;46250;48680;0;0;0;0;4.53;0;0;1;20250624;;REGION_1;1;20;0.3957;2;4;2;427
LOAN_004082;V;CUST_02184;4;A;A;0;20260409;12;10;1;20250509;92650;71790;1.71;1157.11;0;0;4.97;56.72;0;1;20250409;;REGION_1;1;19;0.4019;2;4;15;472
LOAN_004083;T;CUST_02185;4;A;A;0;20251224;6;5;0;20250725;44440;56280;1.84;270.17;0;0;5.08;14.00;0;1;20250626;;REGION_14;1;18;0.6288;2;4;8;677
LOAN_004084;T;CUST_00054;4;A;A;0;20250906;0;1;0;20250906;8870;9170;0;0;0;0;4.92;0;0;1;20250623;;REGION_1;1;20;0.3627;2;4;1;371
LOAN_004085;T;CUST_02186;4;A;A;0;20260409;11;10;2;20250509;94070;77660;1.89;1458.22;16.36;195.26;4.86;55.91;0;1;20250409;;REGION_6;1;20;0.4092;2;4;13;447
LOAN_004086;T;CUST_02187;4;A;A;27;20260408;12;10;1;20250508;195930;175350;1.94;2708.40;15.34;471.88;4.95;134.37;0;1;20250408;;REGION_1;1;16;0.7195;2;4;9;163
LOAN_004087;T;CUST_02188;4;A;A;0;20260409;11;10;1;20250509;48590;44130;1.89;635.50;14.45;90.59;4.93;31.92;0;1;20250409;;REGION_6;1;19;0.7604;2;4;10;714
LOAN_004088;V;CUST_00019;4;A;A;0;20250901;1;1;0;20250901;6700;7280;0;0;0;0;5.36;0;0;1;20250618;;REGION_13;1;19;0.6061;2;4;8;29
LOAN_004089;T;CUST_00005;4;A;A;0;20250914;1;1;0;20250914;12960;12220;0;0;0;0;5.06;0;0;1;20250701;;REGION_5;1;20;0.5330;2;4;7;195
LOAN_004090;V;CUST_00034;4;A;A;0;20250901;0;0;0;20250901;46630;39950;0;0;0;0;5.46;0;0;1;20250618;;REGION_17;1;17;0.4277;2;4;5;715
LOAN_004091;T;CUST_00456;4;A;A;0;20251222;5;6;0;20250725;54250;64450;4.66;1015.67;0;0;5.23;47.70;0;1;20250624;;REGION_17;1;18;0.6248;2;4;10;543
LOAN_004092;V;CUST_00013;4;A;A;0;20250907;0;1;0;20250907;16600;16050;0;0;0;0;5.09;0;0;1;20250624;;REGION_9;1;19;0.3159;2;4;2;189
LOAN_004093;V;CUST_00013;4;A;A;0;20250907;0;1;0;20250907;14340;13190;0;0;0;0;4.68;0;0;1;20250624;;REGION_9;1;19;0.3853;2;4;8;630
LOAN_004094;T;CUST_00005;4;A;A;0;20250908;1;1;0;20250908;28750;27850;0;0;0;0;4.53;0;0;1;20250625;;REGION_5;1;17;0.3071;2;4;14;845
LOAN_004095;T;CUST_00241;4;A;A;0;20250911;1;0;0;20250911;47780;39550;0;0;0;0;5.24;0;0;1;20250628;;REGION_1;1;16;0.3991;2;4;9;39
LOAN_004096;T;CUST_02189;4;A;A;0;20260314;9;9;0;20250715;112710;93940;3.75;2732.50;0;0;4.91;115.51;0;1;20250614;;REGION_35;1;16;0.2370;2;4;3;329
LOAN_004097;V;CUST_00019;4;A;A;0;20250901;1;0;0;20250901;21570;17990;0;0;0;0;4.78;0;0;1;20250618;;REGION_13;1;20;0.7168;2;4;2;492
LOAN_004098;V;CUST_00034;4;A;A;0;20250913;0;0;0;20250913;50300;54920;0;0;0;0;5.36;0;0;1;20250630;;REGION_17;1;20;0.3805;2;4;12;799
LOAN_004099;T;CUST_02190;4;A;A;0;20251209;5;6;0;20250711;260750;247220;4.94;9530.09;0;0;5.27;432.31;0;1;20250611;;REGION_6;1;16;0.4601;2;4;15;662
LOAN_004100;V;CUST_00001;4;A;A;0;20250906;0;0;0;20250906;6580;6640;0;0;0;0;5.07;0;0;1;20250623;;REGION_1;1;18;0.6125;2;4;7;253
LOAN_004101;V;CUST_00013;4;A;A;0;20250907;1;1;0;20250907;12980;15310;0;0;0;0;5.09;0;0;1;20250624;;REGION_9;1;18;0.6828;2;4;9;549
LOAN_004102;T;CUST_02191;4;A;A;75;20260226;12;7;3;20250328;86200;71420;5.31;992.86;0;0;4.82;48.76;0;1;20250226;;REGION_6;1;17;0.6376;2;4;5;184
LOAN_004103;T;CUST_01060;4;A;A;0;20260323;12;9;3;20250423;32940;27560;0;0;15.00;0;4.67;0;0;1;20250323;;REGION_6;1;20;0.4485;2;4;9;855
LOAN_004104;T;CUST_02192;4;A;A;0;20260320;9;8;0;20250721;171790;209240;4.91;4943.36;14.18;721.91;5.13;237.63;0;1;20250620;;REGION_29;1;16;0.5009;2;4;13;776
LOAN_004105;T;CUST_01484;4;A;A;0;20260415;10;10;1;20250515;114510;101020;5.90;3769.95;15.09;489.16;4.79;195.52;0;1;20250415;;REGION_6;1;18;0.6527;2;4;7;43
LOAN_004106;T;CUST_01097;4;A;A;0;20251221;6;6;0;20250724;39210;35380;5.03;730.33;0;0;4.70;35.53;0;1;20250623;;REGION_52;1;18;0.5400;2;4;14;828
LOAN_004107;V;CUST_01904;4;A;A;0;20250822;1;2;0;20250725;109230;121430;6.96;2580.51;0;0;4.89;130.79;0;1;20250624;;REGION_7;1;16;0.3611;2;4;5;125
LOAN_004108;T;CUST_02193;4;A;A;26;20260107;8;7;0;20250609;47480;38920;4.53;1611.95;0;0;5.10;84.06;0;1;20250509;;REGION_21;1;20;0.2677;2;4;11;35
LOAN_004109;V;CUST_00013;4;A;A;0;20250906;0;1;0;20250906;14920;15450;0;0;0;0;4.59;0;0;1;20250623;;REGION_9;1;17;0.5287;2;4;14;185
LOAN_004110;V;CUST_00004;4;A;A;0;20250816;1;1;0;20250816;56250;55830;0;0;0;0;5.32;0;0;1;20250602;;REGION_4;1;17;0.2970;2;4;7;405
LOAN_004111;V;CUST_00013;4;A;A;0;20250906;1;1;0;20250906;16000;13710;0;0;0;0;4.61;0;0;1;20250623;;REGION_9;1;20;0.3507;2;4;7;713
LOAN_004112;T;CUST_00598;4;A;A;46;20260423;11;10;2;20250523;8670;6510;4.07;98.59;0;0;5.08;4.94;0;1;20250423;;REGION_10;1;16;0.3602;2;4;6;142
LOAN_004113;V;CUST_00047;4;A;A;0;20250913;0;0;0;20250913;11360;9490;0;0;0;0;4.88;0;0;1;20250630;;REGION_1;1;20;0.3305;2;4;6;562
LOAN_004114;V;CUST_02194;4;A;A;27;20260205;9;8;2;20250507;506740;439100;1.83;7446.64;0;0;5.48;340.57;0;1;20250407;;REGION_22;1;19;0.7449;2;4;1;814
LOAN_004115;V;CUST_00013;4;A;A;0;20250906;0;0;0;20250906;15480;15150;0;0;0;0;5.39;0;0;1;20250623;;REGION_9;1;17;0.3974;2;4;2;123
LOAN_004116;V;CUST_02195;4;A;A;75;20260314;13;8;3;20250414;226810;144070;2.36;2458.00;0;0;5.43;128.92;0;1;20250314;;REGION_6;1;20;0.4870;2;4;6;184
LOAN_004117;V;CUST_00034;4;A;A;0;20250904;1;0;0;20250904;11630;12040;0;0;0;0;5.47;0;0;1;20250621;;REGION_17;1;20;0.2651;2;4;15;223
LOAN_004118;V;CUST_00001;4;A;A;0;20250830;0;1;0;20250830;49900;45010;0;0;0;0;5.18;0;0;1;20250616;;REGION_1;1;17;0.5908;2;4;8;489
LOAN_004119;T;CUST_00965;4;A;A;0;20250930;3;3;0;20250703;68570;42800;5.42;101.48;0;0;5.41;4.02;0;1;20250602;;REGION_38;1;16;0.4219;2;4;5;942
LOAN_004120;T;CUST_02196;4;A;A;0;20251210;5;5;0;20250713;54540;45230;0;0;0;0;5.26;0;0;1;20250612;;REGION_75;1;16;0.5055;2;4;14;434
LOAN_004121;T;CUST_00005;4;A;A;0;20250908;0;1;0;20250908;4420;4500;0;0;0;0;4.69;0;0;1;20250625;;REGION_5;1;16;0.5612;2;4;14;429
LOAN_004122;T;CUST_02197;4;A;A;0;20260326;11;8;3;20250425;114370;90260;2.99;562.90;13.81;88.65;5.45;36.78;0;1;20250326;;REGION_6;1;18;0.2993;2;4;4;314
LOAN_004123;T;CUST_02198;4;A;A;28;20260407;12;10;1;20250507;183560;160450;1.68;2449.46;0;0;5.44;155.98;0;1;20250407;;REGION_17;1;16;0.2605;2;4;12;231
LOAN_004124;V;CUST_00013;4;A;A;0;20250911;0;0;0;20250911;12750;14900;0;0;0;0;5.21;0;0;1;20250628;;REGION_9;1;20;0.6426;2;4;15;244
LOAN_004125;T;CUST_02199;4;A;A;0;20260313;12;8;2;20250411;224850;186720;2.40;3377.13;14.11;609.63;4.62;166.24;0;1;20250313;;REGION_43;1;20;0.3451;2;4;2;796
LOAN_004126;T;CUST_02200;4;A;A;0;20251209;5;6;0;20250712;42530;43960;0;0;13.62;0;4.93;0;0;1;20250611;;REGION_6;1;19;0.3486;2;4;7;529
LOAN_004127;T;CUST_00005;4;A;A;0;20250906;0;0;0;20250906;15740;15790;0;0;0;0;5.20;0;0;1;20250623;;REGION_5;1;17;0.6145;2;4;3;566
LOAN_004128;V;CUST_02201;4;A;A;29;20260507;10;11;0;20250606;151830;152560;5.46;6761.10;0;0;4.96;375.17;0;1;20250507;;REGION_1;1;19;0.7233;2;4;12;512
LOAN_004129;T;CUST_00005;4;A;A;0;20250908;0;0;0;20250908;4680;3910;0;0;0;0;4.93;0;0;1;20250625;;REGION_5;1;20;0.4685;2;4;14;465
LOAN_004130;V;CUST_00001;4;A;A;0;20250906;0;0;0;20250906;7170;6530;0;0;0;0;5.44;0;0;1;20250623;;REGION_1;1;18;0.5958;2;4;1;407
LOAN_004131;V;CUST_00047;4;A;A;0;20250904;0;0;0;20250904;50230;53390;0;0;0;0;4.84;0;0;1;20250621;;REGION_1;1;20;0.6900;2;4;9;191
LOAN_004132;V;CUST_02202;4;A;A;0;20251216;6;6;0;20250718;392320;431450;5.29;12763.44;0;0;5.19;729.07;0;1;20250618;;REGION_1;1;19;0.3730;2;4;1;950
LOAN_004133;V;CUST_00114;4;A;A;0;20250902;0;0;0;20250902;4510;4810;0;0;0;0;4.54;0;0;1;20250619;;REGION_36;1;20;0.6775;2;4;3;946
LOAN_004134;T;CUST_02203;4;A;A;56;20260408;11;10;1;20250508;229450;177580;1.76;2861.06;0;0;5.06;154.28;0;1;20250408;;REGION_66;1;20;0.3169;2;4;1;332
LOAN_004135;V;CUST_00013;4;A;A;0;20250823;0;0;0;20250823;15080;16950;0;0;0;0;4.62;0;0;1;20250609;;REGION_9;1;18;0.5499;2;4;13;848
LOAN_004136;V;CUST_01121;4;A;A;0;20251007;4;4;0;20250710;37260;41070;5.30;2232.76;0;0;4.95;91.46;0;1;20250609;;REGION_1;1;16;0.2831;2;4;1;867
LOAN_004137;V;CUST_00013;4;A;A;0;20250906;1;0;0;20250906;17080;13880;0;0;0;0;5.39;0;0;1;20250623;;REGION_9;1;19;0.5439;2;4;4;737
LOAN_004138;T;CUST_02204;4;A;A;8;20260426;10;9;1;20250526;192790;172870;5.57;2275.20;0;0;4.97;144.38;0;1;20250426;;REGION_8;1;16;0.2786;2;4;3;183
LOAN_004139;T;CUST_02205;4;A;A;53;20260409;12;9;1;20250509;128990;110610;1.92;1655.34;13.60;288.00;4.61;87.10;0;1;20250409;;REGION_1;1;17;0.2601;2;4;6;451
LOAN_004140;T;CUST_02206;4;A;A;0;20260407;12;9;2;20250507;99700;82670;1.66;1425.91;14.60;235.83;5.30;72.69;0;1;20250407;;REGION_7;1;17;0.5214;2;4;3;644
LOAN_004141;V;CUST_02207;4;A;A;52;20260408;12;9;1;20250508;174580;166070;1.85;3175.91;0;0;5.03;140.12;0;1;20250408;;REGION_6;1;16;0.4297;2;4;10;399
LOAN_004142;T;CUST_02208;4;A;A;28;20260408;12;10;1;20250508;102670;82500;1.82;1483.19;15.87;227.64;5.27;78.31;0;1;20250408;;REGION_6;1;18;0.3728;2;4;1;100
LOAN_004143;T;CUST_02209;4;A;A;0;20260414;11;9;1;20250514;113330;105080;5.34;3809.21;0;0;4.59;155.05;0;1;20250414;;REGION_6;1;20;0.5402;2;4;5;409
LOAN_004144;T;CUST_02210;4;A;A;0;20251204;6;5;0;20250707;51750;45130;0;0;14.87;0;4.98;0;0;1;20250606;;REGION_17;1;19;0.7807;2;4;6;291
LOAN_004145;V;CUST_00034;4;A;A;0;20250915;1;1;0;20250915;44550;56420;0;0;0;0;5.13;0;0;1;20250702;;REGION_17;1;20;0.3617;2;4;4;968
LOAN_004146;T;CUST_01216;4;A;A;0;20250901;0;0;0;20250901;29100;24210;0;0;0;0;4.96;0;0;1;20250618;;REGION_3;1;20;0.4312;2;4;2;573
LOAN_004147;V;CUST_00034;4;A;A;0;20250909;1;1;0;20250909;53180;56740;0;0;0;0;4.76;0;0;1;20250626;;REGION_17;1;16;0.5993;2;4;3;288
LOAN_004148;V;CUST_00047;4;A;A;0;20250911;1;0;0;20250911;8980;8520;0;0;0;0;4.60;0;0;1;20250628;;REGION_1;1;20;0.4875;2;4;6;144
LOAN_004149;T;CUST_02211;4;A;A;0;20260317;11;9;2;20250417;97120;80630;2.99;1245.06;15.44;178.66;5.01;59.39;0;1;20250317;;REGION_1;1;18;0.5158;2;4;9;562
LOAN_004150;T;CUST_02212;4;A;A;0;20251028;4;4;0;20250728;54680;63070;4.48;362.78;0;0;5.33;21.93;0;1;20250630;;REGION_22;1;17;0.5532;2;4;13;975
LOAN_004151;V;CUST_00001;4;A;A;0;20250907;1;1;0;20250907;36250;44240;0;0;0;0;5.49;0;0;1;20250624;;REGION_1;1;18;0.5386;2;4;2;604
LOAN_004152;V;CUST_00037;4;A;A;0;20250804;0;0;0;20250804;5210;4220;0;0;0;0;5.24;0;0;1;20250521;;REGION_1;1;16;0.5589;2;4;8;245
LOAN_004153;V;CUST_00019;4;A;A;0;20250831;0;0;0;20250831;36410;36600;0;0;0;0;4.98;0;0;1;20250617;;REGION_13;1;18;0.6143;2;4;6;63
